388.00000000 	11.61102000 
388.10000000 	11.63473400 
388.20000000 	11.65844800 
388.30000000 	11.68216200 
388.40000000 	11.70587600 
388.50000000 	11.72959000 
388.60000000 	11.75330400 
388.70000000 	11.77701800 
388.80000000 	11.80073200 
388.90000000 	11.82444600 
389.00000000 	11.84816000 
389.10000000 	11.87187400 
389.20000000 	11.89558800 
389.30000000 	11.91930200 
389.40000000 	11.94301600 
389.50000000 	11.96673000 
389.60000000 	11.99044400 
389.70000000 	12.01415800 
389.80000000 	12.03787200 
389.90000000 	12.06158600 
390.00000000 	12.08530000 
390.10000000 	12.11068000 
390.20000000 	12.13606000 
390.30000000 	12.16144000 
390.40000000 	12.18682000 
390.50000000 	12.21220000 
390.60000000 	12.23758000 
390.70000000 	12.26296000 
390.80000000 	12.28834000 
390.90000000 	12.31372000 
391.00000000 	12.33910000 
391.10000000 	12.36448000 
391.20000000 	12.38986000 
391.30000000 	12.41524000 
391.40000000 	12.44062000 
391.50000000 	12.46600000 
391.60000000 	12.49138000 
391.70000000 	12.51676000 
391.80000000 	12.54214000 
391.90000000 	12.56752000 
392.00000000 	12.59290000 
392.10000000 	12.61828000 
392.20000000 	12.64366000 
392.30000000 	12.66904000 
392.40000000 	12.69442000 
392.50000000 	12.71980000 
392.60000000 	12.74518000 
392.70000000 	12.77056000 
392.80000000 	12.79594000 
392.90000000 	12.82132000 
393.00000000 	12.84670000 
393.10000000 	12.87208000 
393.20000000 	12.89746000 
393.30000000 	12.92284000 
393.40000000 	12.94822000 
393.50000000 	12.97360000 
393.60000000 	12.99898000 
393.70000000 	13.02436000 
393.80000000 	13.04974000 
393.90000000 	13.07512000 
394.00000000 	13.10050000 
394.10000000 	13.12588000 
394.20000000 	13.15126000 
394.30000000 	13.17664000 
394.40000000 	13.20202000 
394.50000000 	13.22740000 
394.60000000 	13.25278000 
394.70000000 	13.27816000 
394.80000000 	13.30354000 
394.90000000 	13.32892000 
395.00000000 	13.35430000 
395.10000000 	13.38137400 
395.20000000 	13.40844800 
395.30000000 	13.43552200 
395.40000000 	13.46259600 
395.50000000 	13.48967000 
395.60000000 	13.51674400 
395.70000000 	13.54381800 
395.80000000 	13.57089200 
395.90000000 	13.59796600 
396.00000000 	13.62504000 
396.10000000 	13.65211400 
396.20000000 	13.67918800 
396.30000000 	13.70626200 
396.40000000 	13.73333600 
396.50000000 	13.76041000 
396.60000000 	13.78748400 
396.70000000 	13.81455800 
396.80000000 	13.84163200 
396.90000000 	13.86870600 
397.00000000 	13.89578000 
397.10000000 	13.92285400 
397.20000000 	13.94992800 
397.30000000 	13.97700200 
397.40000000 	14.00407600 
397.50000000 	14.03115000 
397.60000000 	14.05822400 
397.70000000 	14.08529800 
397.80000000 	14.11237200 
397.90000000 	14.13944600 
398.00000000 	14.16652000 
398.10000000 	14.19359400 
398.20000000 	14.22066800 
398.30000000 	14.24774200 
398.40000000 	14.27481600 
398.50000000 	14.30189000 
398.60000000 	14.32896400 
398.70000000 	14.35603800 
398.80000000 	14.38311200 
398.90000000 	14.41018600 
399.00000000 	14.43726000 
399.10000000 	14.46433400 
399.20000000 	14.49140800 
399.30000000 	14.51848200 
399.40000000 	14.54555600 
399.50000000 	14.57263000 
399.60000000 	14.59970400 
399.70000000 	14.62677800 
399.80000000 	14.65385200 
399.90000000 	14.68092600 
400.00000000 	14.70800000 
400.10000000 	14.73680000 
400.20000000 	14.76560000 
400.30000000 	14.79440000 
400.40000000 	14.82320000 
400.50000000 	14.85200000 
400.60000000 	14.88080000 
400.70000000 	14.90960000 
400.80000000 	14.93840000 
400.90000000 	14.96720000 
401.00000000 	14.99600000 
401.10000000 	15.02480000 
401.20000000 	15.05360000 
401.30000000 	15.08240000 
401.40000000 	15.11120000 
401.50000000 	15.14000000 
401.60000000 	15.16880000 
401.70000000 	15.19760000 
401.80000000 	15.22640000 
401.90000000 	15.25520000 
402.00000000 	15.28400000 
402.10000000 	15.31280000 
402.20000000 	15.34160000 
402.30000000 	15.37040000 
402.40000000 	15.39920000 
402.50000000 	15.42800000 
402.60000000 	15.45680000 
402.70000000 	15.48560000 
402.80000000 	15.51440000 
402.90000000 	15.54320000 
403.00000000 	15.57200000 
403.10000000 	15.60080000 
403.20000000 	15.62960000 
403.30000000 	15.65840000 
403.40000000 	15.68720000 
403.50000000 	15.71600000 
403.60000000 	15.74480000 
403.70000000 	15.77360000 
403.80000000 	15.80240000 
403.90000000 	15.83120000 
404.00000000 	15.86000000 
404.10000000 	15.88880000 
404.20000000 	15.91760000 
404.30000000 	15.94640000 
404.40000000 	15.97520000 
404.50000000 	16.00400000 
404.60000000 	16.03280000 
404.70000000 	16.06160000 
404.80000000 	16.09040000 
404.90000000 	16.11920000 
405.00000000 	16.14800000 
405.10000000 	16.17854600 
405.20000000 	16.20909200 
405.30000000 	16.23963800 
405.40000000 	16.27018400 
405.50000000 	16.30073000 
405.60000000 	16.33127600 
405.70000000 	16.36182200 
405.80000000 	16.39236800 
405.90000000 	16.42291400 
406.00000000 	16.45346000 
406.10000000 	16.48400600 
406.20000000 	16.51455200 
406.30000000 	16.54509800 
406.40000000 	16.57564400 
406.50000000 	16.60619000 
406.60000000 	16.63673600 
406.70000000 	16.66728200 
406.80000000 	16.69782800 
406.90000000 	16.72837400 
407.00000000 	16.75892000 
407.10000000 	16.78946600 
407.20000000 	16.82001200 
407.30000000 	16.85055800 
407.40000000 	16.88110400 
407.50000000 	16.91165000 
407.60000000 	16.94219600 
407.70000000 	16.97274200 
407.80000000 	17.00328800 
407.90000000 	17.03383400 
408.00000000 	17.06438000 
408.10000000 	17.09492600 
408.20000000 	17.12547200 
408.30000000 	17.15601800 
408.40000000 	17.18656400 
408.50000000 	17.21711000 
